hate	markmail permalink	type(code, personal, both, unsure)	date	timestamp	mail excerpt
0.812937602367844	http://markmail.org/message/tjvpodxvfwhdg3gk	B	26/10/12 13:26	1351250809	"Kees, you don't seem to understand. Breaking applications is unacceptable. End of story. It's broken them. Get over it. ... Your ""IT HAS TO BE DONE AT BOOT TIME, THE SKY IS FALLING, NOTHING ELSE IS ACCEPTABLE!"" ranting is a disease. Stop it."
0.772519803183371	http://markmail.org/message/rcu6l5l2a4h5pxeb	C	01/11/12 16:23	1351783431	We've been here before, haven't we? There's so much wrong with this that it's not funny. ... And I know you can do them, because you've done them in the past. So please don't continue to do the above.
0.711655666980764	http://markmail.org/message/fum42xlb6uv455py	C	12/11/12 17:22	1352737338	"What part of ""We don't break user space"" do you have trouble understanding? ... End of discussion. I don't understand why people have such a hard time understanding such a simple concept. ... Seriously, IT IS THAT SIMPLE."
0.922058179089756	http://markmail.org/message/lnxwloth4pmzojvs	B	16/11/12 07:31	1353047498	PLEASE NO! Dammit, why is this disease still so prevalent, and why do people continue to do this crap? __HAVE_ARCH_xyzzy is a f*cking retarded thing to do, and that's actually an insult to retarded people. ... The ... thing is a disease. ...
0.839837190743932	http://markmail.org/message/es442swgwwt3styg	B	19/11/12 17:01	1353340910	"Ingo, stop doing this kind of crap. ... You seem to be in total denial. ... Stop it. That kind of ""head-in-the-sand"" behavior is not conducive to good code, ... Seriously. If you can't make the non-THP case go faster, don't even bother sending out the patches. Similarly, if you cannot take performance results from others, don't even bother sending out the patches. ... So stop ignoring the feedback, and stop shooting the messenger. Look at the numbers, and admit that there is something that needs to be fixed."
0.735113006719663	http://markmail.org/message/untgvt4vwfcdods4	B	21/11/12 09:02	1353484926	"Ingo, stop it already! This is *exactly* the kind of ""blame everybody else than yourself"" behavior that I was talking about earlier. ... Ingo, look your code in the mirror some day, and ask yourself: why do you think this fixes a ""regression""? ...So by trying to make up for vsyscalls only in your numbers, you are basically trying to lie about regressions, and try to cover up the schednuma regression by fixing something else. ... See? That's bogus. When you now compare numbers, YOU ARE LYING. You have introduced a performance regression, and then trying to hide it by making something else go faster. ...The same is true of all your arguments about Mel's numbers wrt THP etc. Your arguments are misleading - either intentionally, of because you yourself didn't think things through. ..."
0.619279996973542	http://markmail.org/message/clmcwj3xd77qm4am	C	29/11/12 11:50	1354186220	... Christ. That code is a mess. ...
0.609408807546925	http://markmail.org/message/erlfs2pnavasy7d4	C	29/11/12 12:10	1354187430	"The games with ""max_block"" are hilarious. In a really sad way. That whole blkdev_get_blocks() function is pure and utter shit."
0.596965036693685	http://markmail.org/message/aqobzj5zdjcu4gn6	C	29/11/12 14:16	1354194987	What a crock. That direct-IO code is hack-upon-hack. Whoever wrote it should be shot. ...
0.864831942365447	http://markmail.org/message/5ggie5rmwjtqg66y	C	01/12/12 13:15	1354364159	No. That patch is braindead. I wouldn't pull it even if it wasn't this late. ... What the f*ck is the point? ... What am I missing?
0.828360049974716	http://markmail.org/message/bg7vnscuskyqygzi	B	05/12/12 07:45	1354689916	"Christ guys. This whole thread is retarded. The *ONLY* reason people seem to have for reverting that is a ""ooh, my feelings are hurt by how this was done, and now I'm a pissy bitch and I want to get this reverted"". Stop the f*cking around already. ... And if your little feelings got hurt, get your mommy to tuck you in, don't email me about it. Because I'm not exactly known for my deep emotional understanding and supportive personality, am I?"
0.771445396647378	http://markmail.org/message/c7eqwpq7yt6xgwwf	C	06/12/12 08:50	1354780231	"Ugh. This patch makes my eyes bleed. ... So I guess this patch fixes things, but it does make me go ""That's really *really* ugly""."
0.883628323990331	http://markmail.org/message/ujigvddzqf3ohtf3	B	07/12/12 10:17	1354871857	"Christ, I promised myself to not respond any more to this thread, but the insanity just continues, from people who damn well should know better. ... So stop these dishonest and disingenious arguments. They are full of crap. ... Every single argument I've heard of from the ""please revert"" camp has been inane. And they've been *transparently* inane, to the point where I don't understand how you can make them with a straght face and not be ashamed. ... Bullshit.... Anybody who claims that our ""process"" requires that things like that go on the mailing list and pass long reviews and discussions IS JUST LYING. ... Read the above arguments, and realise how shrill and outright STUPID that kind of ""we can now do anything without review"" argument is. ... You seem to seriously argue that it's a *bad* thing to put a note that one bit is already in use. That's f*cking moronic.... But that's not what the insane and pointless arguments in this thread have been. The whole thread has been just choch-full of pure STUPID. Please stop the inane and idiotic arguments already. The ""we must review every one-liner, and this destroys and makes a mockery of our review process"" argument in particular has been dishonest and pure crap...."
0.70051047765471	http://markmail.org/message/6zbrogfo7rrqh55a	P	11/12/12 10:35	1355218534	The reading comprehension here is abysmal. ...And none of that matters for my argument AT ALL.
0.812975256984369	http://markmail.org/message/txbei2mxh2uut2ty	C	12/12/12 19:51	1355338289	"So please, just remove that idiotic ""if (!event->attr.exclude_guest)"" test. It's wrong. It cannot possibly do the right thing.  It is totally misdesigned, exactly because you don't even know beforehand if somebody uses virtualization or not."
0.654707615308268	http://markmail.org/message/djo5bcmnmbq2ipk5	P	13/12/12 14:22	1355404931	Christ, why can't people learn?
0.954523604870709	http://markmail.org/message/6ednzyn5lyzuwnna	C	16/12/12 11:57	1355655466	"Ugh. This patch is just too ugly. Conditional locking like this is just too disgusting for words. ... I'm not applying disgusting hacks like this. ... No ""if (write) up_write() else up_read()"" crap. "
0.746910246289839	http://markmail.org/message/lcrjga7m5t5wzdjs	C	18/12/12 08:49	1355816965	"Grr. This is still bullshit. Doing this: ... is fundamentally crap ... So doing *any* of these calculations in bytes is pure and utter crap. ... Anything that works in bytes is simply pure crap. And don't talk to me about 64-bit math and doing it in ""u64"" or ""loff_t"", that's just utterly moronic too. ... So the math is confused, the types are confused, and the naming is confused. Please, somebody check this out, because now *I* am confused. And btw, that whole commit happened too f*cking late too. ... I'm grumpy, because all of this code is UTTER SH*T, and it was sent to me. Why?"
0.668830425521625	http://markmail.org/message/h73brnajmgtx6t6x	B	21/12/12 08:53	1356076390	"Christ, Mel. Your reasons in b22d127a39dd are weak as hell, and then you come up with *THIS* shit instead: ... Heck no. In fact, not a f*cking way in hell. Look yourself in the mirror, Mel. This patch is ugly, and *guaranteed* to result in subtle locking issues, and then you have the *gall* to quote the ""uhh, that's a bit ugly due to some trivial duplication"" thing in commit...  compared to the diseased abortion you just posted..."
0.861779097524422	http://markmail.org/message/3d3xulbwivjeotio	B	23/12/12 09:35	1356251752	"Mauro, SHUT THE FUCK UP! It's a bug alright - in the kernel. How long have you been a maintainer? And you *still* haven't learnt the first rule of kernel maintenance? ... Shut up, Mauro. And I don't _ever_ want to hear that kind of obvious garbage and idiocy from a kernel maintainer again. Seriously. ...The fact that you then try to make *excuses* for breaking user space, and blaming some external program that *used* to work, is just shameful. It's not how we work. Fix your f*cking ""compliance tool"", because it is obviously broken. And fix your approach to kernel programming"
0.816367403353986	http://markmail.org/message/cfwfzsfse5qhdcoq	C	23/12/12 14:28	1356269321	"Yes, I'm upset. Very upset. ... So your question ""why would pulseaudio care"" is totally *irrelevant*, senseless, and has nothing to do with anything.1/2/2013 10:14:00"
0.852183325953959	http://markmail.org/message/dxuql7eif6jzrfgm	B	12/01/13 12:51	1357991486	Christ people. I already reported that it DOES NOT EVEN COMPILE. ... Alan apparently doesn't care about the patch he wrote to even bother fixing that, and the only person who does seem to care enough to carry two fixes around (Andrew) apparently doesn't feel that he's comfortable forwarding it to me ... I'm not picking up random patches from people who don't care enough about those patches to even bother fixing compile errors when reportyed and didn't even send them to me to begin with.
0.634416195361199	http://markmail.org/message/azgsopo63xulybfj	B	14/01/13 09:29	1358152195	"Bullshit. That expectation is just a fact. ... We do not say ""user mode shouldn't"". Seriously. EVER. User mode *does*, and we deal with it. Learn it now, and stop ever saying that again. This is really starting to annoy me. Kernel developers who say ""user mode should be fixes to not do that"" should go somewhere else. "
0.858959804981735	http://markmail.org/message/a33yo653hshtlorn	C	15/01/13 09:36	1358238994	"No way. ... In fact, just to prove how bad it is, YOU SCREWED IT UP YOURSELF. ... But the ""hacky workaround"" absolutely needs to be *automatic*. Because the ""driver writers need to get this subtle untestable thing right"" is *not* acceptable. That's the patch that Ming Lei did, and I refuse to have that kind of fragile crap in the kernel."
0.835011764104301	http://markmail.org/message/lgbu2h56mmrlyhov	C	07/02/13 17:09	1360253351	"No. You guys need to realize that I'm not talking crap like this this late. This is not major bugfixes. I already looked away once just because it's a new filesystem, but enough is enough. This is way way WAY too late to start sendign ""enhancements"". Seriously."
0.816305049876929	http://markmail.org/message/dlcehtdw2iylosx4	B	08/02/13 13:14	1360325660	"No. Your pull requests are just illogical. I have yet to see a single reason why it should be merged. ... That's total bullshit. ... Again, total *bullshit*. ... ... Ingo, it's not us being silly, it is *you*. ... So here, let me state it very very clearly: I will not be merging kvmtool. ... In other words, I don't see *any* advantage to merging kvmtool. I think merging it would be an active mistake, and would just tie two projects together that just shouldn't be tied together. So nobody is ""hurting useful code"", except perhaps you. Explain to me why I'm wrong. I don't think you can. You certainly haven't so far."
0.583506575474461	http://markmail.org/message/zsagmx3labefqnj7	B	08/02/13 16:45	1360338327	NONE of your statements made any sense at all, since everything you talk about could have been done with a separate project. The only thing the lock-step does is to generate the kind of dependency that I ABSOLUTELY DETEST,
0.585813627833514	http://markmail.org/message/wes3zmjkc7cvhvtp	P	09/02/13 10:07	1360400842	"You do realize that none of your arguments touched the ""why should Linus merge the tree"" question at all? Everything you said was about how it's more convenient for you and Ingo, not at all about why it should be better for anybody else. ... You're the only one working on it, so being convenient for you is the primary issue. Arguments like that actively make me not want to merge it, ..."
0.60181167503935	http://markmail.org/message/fajyuralww7ecu46	B	09/02/13 11:57	1360407438	"Why? You've made this statement over and over and over again, and I've dismissed it over and over and over again because I simply don't think it's true. It's simply a statement with nothing to back it up. Why repeat it? THAT is my main contention. I told you why I think it's actually actively untrue. ... So you make these unsubstantiated claims about how much easier it is, and they make no sense. You never explain *why* it's so magically easier. ... Anyway, I'm done arguing. You can do what you want, but just stop misrepresenting it as being ""linux-next"" material unless you are willing to actually explain why it should be so."
0.674947029327941	http://markmail.org/message/v7zrdos3ivvwyy3j	B	11/02/13 15:32	1360593123	"Ingo, stop this idiotic nonsense. You seem to think that ""kvmtool is useful for kernel"" is somehow relevant. IT IS TOTALLY IRRELEVANT."
0.543522330605922	http://markmail.org/message/v4qqvcyonunfr4f7	C	11/02/13 19:32	1360607559	Christ. This is so ugly that it's almost a work of art.
0.898171212539887	http://markmail.org/message/4n3bz5v7zcilvwec	C	13/02/13 08:20	1360740019	"Did anybody actually look at the code generation of this? Adding an external function call is *horrible*, ... Guys, the biggest cost of a function call is not the ""call"" instruction, it's all the crap around it ... And the excuse is ""so that we can add stuff to the wait loop"". What the f*ck? ... and which is something we have actively *avoided* in the past, because back-off is a f*cking idiotic thing, and the only real fix for contended spinlocks is to try to avoid the contention and fix the caller to do something smarter to begin with. In other words, the whole f*cking thing looks incredibly broken. At least give some good explanations for why crap like this is needed ..."
0.673548399428513	http://markmail.org/message/u7s4aiysqw22yoks	B	13/02/13 14:39	1360762790	So you're potentially making things worse for just about everybody, in order to fix a problem that almost nobody can actually see. And apparently you don't even know the problem.. and as I already explained, THAT IS PURE AND UTTER BULLSHIT. It may make things WORSE. On all the things you haven't run to check that it does better. You just stated something that is not at all necessarily true. .... That's pure bullshit. ... And yet you go on to say that it will fix performance problems THAT WE DON'T EVEN KNOW ABOUT! After seeing *proof* to the exact contrary behavior! What f*cking planet are you from, again? Christ, that's hubris. ...
0.679866804765995	http://markmail.org/message/yfj2wsfb53wooham	C	15/02/13 17:44	1360946650	Christ, we should just try to get rid of the personality bits entirely, they are completely insane
0.687631886740125	http://markmail.org/message/ri3kexilpdikwffk	C	21/02/13 08:39	1361432355	Quite frankly, this is f*cking moronic.
0.768000665110527	http://markmail.org/message/5vnikbcmtiy37trs	B	21/02/13 08:58	1361433488	Guys, this is not a dick-sucking contest. ... If Red Hat wants to deep-throat Microsoft, that's *your* issue.
0.878688755949116	http://markmail.org/message/ayphowwkqhokglgq	C	21/02/13 10:02	1361437377	"Quite frankly, I doubt that anybody will ever care, ... Plus quite frankly, signing random kernel vendor modules (indirectly) with a MS key is f*cking stupid to begin with. In other words, I really don't see why we should bend over backwards, when there really is no reason to. It's adding stupid code to the kernel only to encourage stupidities in other people. ... And the whole ""no, we only think it makes sense to trust MS keys"" argument is so f*cking stupid that if somebody really brings that up, I can only throw my hands up and say ""whatever"". In other words, none of this makes me think that we should do stupid things just to perpetuate the stupidity. "
0.905658073206459	http://markmail.org/message/noa6avyls3prnljg	C	21/02/13 10:21	1361438466	Ugh. The placement of that #ifndef is just horrible, please don't do that.
0.617611993096367	http://markmail.org/message/fg2kiaccjm3umykj	B	21/02/13 10:25	1361438706	Your arguments only make sense if you accept those insane assumptions to begin with. And I don't.
0.764044129341103	http://markmail.org/message/ymksyompaadrlpeo	C	22/02/13 13:07	1361534857	The softirq semantics are perfectly fine. Don't blame softirq for the fact that irq_exit() has had shit-for-brains for a long time. ... Don't blame the wrong code here.
0.844313808408253	http://markmail.org/message/crdmpdgia7w2kc3v	B	22/02/13 16:29	1361546986	Rafael, please don't *ever* write that crap again. ... Seriously. Why do I even have to mention this? Why do I have to explain this to somebody pretty much *every* f*cking merge window? This is not a new rule. ... So you should be well acquainted with the rule, and I'm surprised to hear that kind of utter garbage from you in particular. ...
0.724450098397838	http://markmail.org/message/nkatkgctxzv6efs2	B	25/02/13 19:31	1361817086	"And you're happy shilling for a broken model? ... Your arguments constantly seem to miss that rather big point. You think this is about bending over when MS whispers sweet nothings in your ear.. ... You, on the other hand, seem to have drunk the cool-aid on the whole ""let's control the user"" crap. Did you forget what security was all about?"
0.647051420097368	http://markmail.org/message/jv7pjzgaugm4bbud	B	25/02/13 19:44	1361817886	"How f*cking hard is it for you to understand? Stop arguing about what MS wants. We do not care. We care bout the *user*. You are continually missing the whole point of security, and then you make some idiotic arguments about what MS wants you to do. It's irrelevant. The only thing that matters is what our *users* want us to do, and protecting *their* rights. As long as you seem to treat this as some kind of ""let's please MS, not our users"" issue, all your arguments are going to be crap."
0.625798160655577	http://markmail.org/message/agrpwdrqk3htku5x	B	25/02/13 20:30	1361820631	"... Stop the fear mongering already. So here's what I would suggest, and it is based on REAL SECURITY and on PUTTING THE USER FIRST instead of your continual ""let's please microsoft by doing idiotic crap"" approach. ... Quite frankly, *you* are what he key-hating crazies were afraid of. You peddle the ""control, not security"" crap-ware. The whole ""MS owns your machine"" is *exactly* the wrong way to use keys."
0.72288842929421	http://markmail.org/message/pebyvitew3mmel2h	P	25/02/13 20:43	1361821399	This is the kind of totally bogus crap that no sane person should ever spout. Stop it.
0.838592740625719	http://markmail.org/message/5kd5gx6lowz34hwg	C	27/02/13 08:56	1361951805	I would love to blame gcc, but no, I think the code is crap. ... And gcc would be completely correct. That test is moronic.
0.630892693369288	http://markmail.org/message/qmxezyrnc4rgeiwt	B	28/02/13 20:18	1362079084	Has Chris Ball been told what an incredible pain this kind of crap is, and that there's a damn good reason why WE DO NOT REBASE PUBLIC TREES THAT OTHERS MAY BE BASING THEIR DEVELOPMENT ON! Chris, can you hear me shouting? Don't do that.
0.814898612788688	http://markmail.org/message/7vojjlvgvx3pg6ih	C	01/03/13 10:03	1362128589	Yeah, that would be a no. I finally got to look at the new architectures and be ready to pull them, and you just made sure I won't pull this. This is exactly the kind of crap I don't want to see in *any* pull requests, ... Why the f*ck are you doing back-merges? There is no excuse for even a single one. And here you have just about one back-merge per commit. No, no no.
0.746240823907864	http://markmail.org/message/z3sqbcs5zvttxvs5	C	07/03/13 07:55	1362639302	No, guys. That cannot work. It's a completely moronic idea. 
0.658394270909275	http://markmail.org/message/luivhcj5s3tmnhg3	P	07/03/13 13:50	1362660659	Yeah, I'm a f*cking moron.
0.89429225368848	http://markmail.org/message/wnh5hpofc6u5ux3k	B	26/03/13 09:07	1364285265	"Bullshit. This is a regression, and it needs to be fixed. The ""device needs power"" crap is just that - crap. Nobody cares. ... Claiming that we need to know the power regulator for an accelerometer is total utter idiocy and crap. ... The notion that you have to have regulator information in order to use some random device is insanity. I don't understand how you can even start to make excuses like that. It's so obviously bogus that it's not even funny. Why do I have to explain the ""no regressions"" to long-time kernel maintainers EVERY SINGLE RELEASE? What the f*ck is *wrong* with you people? Seriously?"
0.72609077025688	http://markmail.org/message/dnkiqq7dw4wc5ylj	C	29/03/13 11:08	1364551680	No it's not. ... which is entirely and utterly pointless. Christ, the amount of confusion in that tree.  ... Don't do this kind of thing. That branch is pointless, and just confused you.
0.448290342883974	http://markmail.org/message/fqeuavztempqtt4e	C	29/03/13 12:56	1364558207	Because you screwed up that pull request, and I argue that you screwed up exactly *because* it's ambiguous and confusing.
0.858225316657974	http://markmail.org/message/zydmz4wtbkm5raty	C	06/04/13 09:13	1365232395	This is all *COMPLETELY* wrong. ... Fix ARC, don't try to blame generic code. You should have asked yourself why only ARC saw this bug, when the code apparently works fine for everybody else!
0.762227344574261	http://markmail.org/message/tymjfm4sler2maof	C	07/04/13 21:47	1365364062	That's absolutely insane. It's insane for two reasons: - it's not SUFFICIENT. ... - it's POINTLESS and WRONG. ...
0.642801543359638	http://markmail.org/message/tquutcp3how7so4i	P	09/04/13 07:32	1365485522	I'm a moron.
0.764311340776219	http://markmail.org/message/ww3kki6aafcc3int	B	24/04/13 14:30	1366806614	"Bullshit. That's exactly the wrong kind of thinking. ... This whole discussion has been f*cking moronic. The ""security"" arguments have been utter shite with clearly no thinking behind it, the feature is total crap ... and I'm seriously considering just getting rid of this idiotic dmesg_restrict thing entirely. Your comment is the very epitome of bad security thinking."
0.847415835636989	http://markmail.org/message/z4tgggqhp4bzaobu	C	30/04/13 07:49	1367300953	Why does this have the crappy cputime scaling overflow code, ... WTF happened here? I and others spent efforts so that we wouldn't need this kind of crap.
0.907571496503243	http://markmail.org/message/x7dppnevszkf32t7	C	01/05/13 10:10	1367395851	Ugh. Sorry, but this patch just looks stupid.
0.881317719791551	http://markmail.org/message/czm34752nkrdcsyl	P	03/05/13 09:55	1367567745	"F*ck yes it does. It means that NOBODY EVEN TEST-COMPILED THE TREE THAT GOT SENT TO ME. WTF? If that's not ""irresponsible and lame"", I don't know what the hell is."
0.857176751784924	http://markmail.org/message/bfb52yzgga25ekbl	B	03/05/13 14:48	1367585303	And you are making that excuse exactly *why*? ... Stop making excuses for bad behavior. Just admit that you guys screwed up rather than trying to soldier on. ... That's a f*cking disgrace. ... Stop making excuses for it. Really. It just makes you look even worse. ...
0.841706410182745	http://markmail.org/message/k3wjhpzykhjs6d46	C	11/05/13 15:22	1368278534	This has so much wrong that I don't know where to start.
0.811682349964829	http://markmail.org/message/gubc7op3sndc26kx	C	09/06/13 14:33	1370781193	"Not pulled, because your hamster smells of eldeberries. This is not just bugfixes. In fact, as far as I can tell, this *introduces* bugs, ... I'm f*cking tired of people having problems understanding ""we're past rc5"". If it's not something you would call stable material, you shouldn't send it to me."
0.898389071886843	http://markmail.org/message/ahfmn75iictvv7hs	C	10/06/13 13:03	1370862227	That patch is really ugly. And it doesn't make much sense. ... So the patch seems to make things just worse.
0.74514543967033	http://markmail.org/message/n2llxam2eakjj5dx	P	07/07/13 14:31	1373200311	What the F*CK is wrong with people?
0.499798469578438	http://markmail.org/message/2sa6oh7tlbn6wpst	C	09/07/13 19:50	1373392218	David, what the heck are you doing? ... Seriously. Those commits now have TOTALLY MISLEADING summary messages. ...
0.895006549813143	http://markmail.org/message/34bxbzbympklsjik	C	10/07/13 19:11	1373476290	THIS IS SOME HORRIBLY BROKEN CRAP. ... Dammit, this has happened before, and it was broken then, and it is broken now. If they do, they are *F*CKING*BROKEN*. ... You need to start being more careful. ... There is no excuse for this. That commit is shit. ... And that totally crap commit is even marked for stable. I hate hate hate when this kind of crap happens. 
0.820733294099069	http://markmail.org/message/pnxj6xr332gu4oog	C	11/07/13 12:33	1373538790	Grr. I hate it when people do this. Your merge message sucks.
0.594767694571466	http://markmail.org/message/mmvlphelw5gea4lw	B	12/07/13 08:22	1373610124	"That's f*cking sad. You know *why* it's sad? ... Now, that should make you think about THE ABSOLUTE CRAP YOU MARK FOR -stable! ... Listen to yourself. In fact, there is a damn good solution"": don't mark crap for stable, and don't send crap to me after -rc4. ... Greg, the reason you get a lot of stable patches seems to be that you make it easy to act as a door-mat. ... You may need to learn to shout at people."
0.813954024912302	http://markmail.org/message/6h3gtqeizljyjqio	C	13/07/13 15:40	1373722801	What the F*CK, guys? This piece-of-shit commit is marked for stable, but you clearly never even test-compiled it, did you? ...The declaration for gate_desc is very very different for 32-bit and 64-bit x86 for whatever braindamaged reasons. Seriously, WTF? I made the mistake of doing multiple merges back-to-back with the intention of not doing a full allmodconfig build in between them, and now I have to undo them all because this pull request was full of unbelievable shit. And why the hell was this marked for stable even *IF* it hadn't been complete and utter tripe? It even has a comment in the commit message about how this probably doesn't matter. So it's doubly crap: it's *wrong*, and it didn't actually fix anything to begin with. There aren't enough swear-words in the English language, so now I'll have to call you perkeleen vittupää just to express my disgust and frustration with this crap.
0.56989378938028	http://markmail.org/message/h36hza3w6tc6wc3p	C	14/07/13 11:33	1373794432	Ok. So your commit message and explanation was pure and utter tripe,
0.819841429399543	http://markmail.org/message/sid3n3nvz5cewzdq	C	26/07/13 17:29	1374852559	Ugh. I dislike this RCU'ism. It's bad code. It doesn't just look ugly and complex, it's also not even clever. It is possible that the compiler can fix up this horrible stuff and turn it into the nice clever stuff, but I dunno.
0.824927722167148	http://markmail.org/message/w5jkhwsqqr765nut	C	22/08/13 09:53	1377157994	Please don't do these ugly and pointless preprocessor macro expanders that hide what the actual operation is. And this is really ugly. Again it's also then hidden behind the ugly macro. ...
0.698227424180082	http://markmail.org/message/jthwd7tcgkdjujxz	B	05/09/13 13:41	1378381309	"Yes it damn well is. Stop the f*cking stupid arguments, and instead listen to what I say. Here. Let me bold-face the most important part for you, so that you don't miss it in all the other crap: ... Nothing else. Seriously. Your ""you can't do it because we copy backwards"" arguments are pure and utter garbage, ... You're complicating the whole thing for no good reason. ..."
0.616728949463229	http://markmail.org/message/3e7kuotauypbggjd	C	23/09/13 13:08	1379934493	We should definitely drop it. The feature is an abomination. I thought gcc only allowed them at the end of structs, in the middle of a struct it's just f*cking insane beyond belief.
0.301180129969207	http://markmail.org/message/gfq4zrm3sjv3dfg7	B	05/10/13 16:17	1380982652	What drugs are you on? Your example is moronic, and against all _documented_ uses of chroot.
0.797550940052978	http://markmail.org/message/eoldtrf5kv43ryk7	C	10/10/13 18:42	1381423347	I can't even begin to say whether this is a good solution or not, because that if-conditional makes me want to go out and kill some homeless people to let my aggressions out. Can we please agree to *never* write code like this? Ever?
0.852199206638371	http://markmail.org/message/6ed7vcd3drtzru2e	C	10/10/13 11:48	1381398529	"The whole ""it's more convenient to use sleeping locks"" argument is PURE AND UTTER SHIT when it comes to really core code. ... Seriously. Your argument is bad, but more importantly, it is *dangerously* bad. It's crap that results in bad code: and the bad code is almost impossible to fix up later..."
0.701378112736595	http://markmail.org/message/zh5hmrt35h7aw7qp	C	15/10/13 10:47	1381826864	So get your act together, and push back on the people you are supposed to manage. Because this is *not* acceptable for post-rc5, and I'm giving this single warning. Next time, I'll just ignore the sh*t you send me. Comprende?
0.856902684279614	http://markmail.org/message/epfiszw6jrzdhycs	C	25/10/13 07:33	1382679185	Not acceptable. ... Plase stop sending me untested crap that doesn't even compile cleanly!
0.921042540209971	http://markmail.org/message/gxmmhefjyijrucsd	B	27/10/13 12:22	1382872960	"Stop this idiotic ""blame gcc bug"" crap. Which part of my explanation for why it was *NOT* a compiler bug did you not understand? ... Stop the f*cking around already! The  whole ""we expect ww_ctx to be null"" thing shows that YOU DO NOT SEEM TO UNDERSTAND WHAT THE TEST ACTUALLY IS! ... Christ, can you really not understand that? NO NO NO NO. No a f*cking thousand times. It's not ""too broken in gcc"". It's too broken in the source code, and the fact that you don't even understand that is sad. You wrote the code, and you seem to be unable to admit that *your* code was buggy. It's not a compiler bug. It's your bug. Stand up like a man, instead of trying to flail around and blame anything else but yourself. So guys, get your act together, and stop blaming the compiler already."
0.74011502589211	http://markmail.org/message/4ebgm5lnsavu7vya	C	01/11/13 11:04	1383300243	This looks totally invalid....Your patch is horribly wrong.
0.923906284338418	http://markmail.org/message/65bftkuk3cumvw26	P	15/11/13 11:55	1384512930	"You need to also explain *why* people should apply it, and stop the f*cking idiotic arguing every time somebody comments about your patches.Stop this idiotic ""blame gcc bug"" crap. Which part of my explanation for why it was *NOT* a compiler bug did you not understand? ... Stop the f*cking around already! The  whole ""we expect ww_ctx to be null"" thing shows that YOU DO NOT SEEM TO UNDERSTAND WHAT THE TEST ACTUALLY IS! ... Christ, can you really not understand that? NO NO NO NO. No a f*cking thousand times. It's not ""too broken in gcc"". It's too broken in the source code, and the fact that you don't even understand that is sad. You wrote the code, and you seem to be unable to admit that *your* code was buggy. It's not a compiler bug. It's your bug. Stand up like a man, instead of trying to flail around and blame anything else but yourself. So guys, get your act together, and stop blaming the compiler already."
0.746996483533493	http://markmail.org/message/sjy3fjyyyyfn3b55	P	15/11/13 12:15	1384514117	My point is that I have sixteen pointless messages in my mbox, half of which are due to just your argumentative nature.
0.748196495861618	http://markmail.org/message/grt4baiscs4yr6d6	C	19/11/13 10:47	1384854433	This seems to be just pure stupid. ...Even the help message is pure and utter garbage ... Asking the user questions that make no f*cking sense to ask is stupid. And I'm not knowingly pulling stupid crap.
0.801111673168947	http://markmail.org/message/xcbchfqfnnew7g7r	B	21/11/13 16:16	1385047009	"Why? You're wrong. I mean, anybody who disagrees with me is pretty much wrong just on pure principles, but I actually mean a deeper kind of wrong than that. I mean a very objective ""you're clearly wrong"". ... .. and then you use a totally bogus example to try to ""prove"" your point. ... Your example is pure and utter shit, since you still get confused about what is actually const and what isn't. ... But that argument is BULLSHIT, because the fact is, the function *doesn't* do what you try to claim it does."
0.790756814333598	http://markmail.org/message/x75diahvbizh73rl	C	03/12/13 10:59	1386064793	I think that code is bad, and you should feel bad.
0.690260971181633	http://markmail.org/message/s27yeuhbzjclo5kk	C	09/12/13 19:58	1386615491	Grr. I've pulled it, but looking at that history, it's just pure and utter f*cking garbage.
0.808209201906317	http://markmail.org/message/zyo2xf6zmgckhmki	B	10/12/13 12:43	1386675784	"No it's not. Thomas, stop this crap already. Look at the f*cking code carefully instead of just dismissing cases. ... So, Christ, Thomas, you have now *twice* dismissed a real concern with totally bogus ""that can never happen"" by explaining some totally unrelated *simple* case rather than the much more complex case. So please. Really. Truly look at the code and thing about it, or shut the f*ck up. No more of this shit where you glance at the code, find some simple case, and say ""that can't happen"", and dismiss the bug-report."
0.676094413400554	http://markmail.org/message/hsdp434ozq5z26cc	C	19/12/13 12:01	1387450913	Ok, I'm sorry, but that's just pure bullshit then. ... This code is pure and utter garbage. It's beyond the pale how crazy it is.
0.772032774832641	http://markmail.org/message/j2lpjzyu34b7c7bc	C	23/12/13 10:42	1387791760	No. I think it makes sense to put a big warning on any users you find, and fart in the general direction of any developer who did that broken pattern. Because code like that is obviously crap.
0.814078366045888	http://markmail.org/message/n3enavikpanbpb2g	C	06/01/14 21:25	1389039934	This looks completely broken to me. ... Wtf? Am I missing something?
0.746315757529654	http://markmail.org/message/u7ygpolgnjcnea2t	C	09/01/14 15:53	1389279198	Yeah, it's a hack, and it's wrong, and we should figure out how to do it right.
0.615374380008619	http://markmail.org/message/tlfqf2fwnayq3rn6	C	17/01/14 17:28	1389976129	"Yes, yes, it may ""work"", but I'm not pulling that kind of hack just before a release....But dammit, using this kind of hackery, ... is just not acceptable."
0.821698890389565	http://markmail.org/message/qp4kumio6pxploxd	B	21/01/14 10:11	1390295474	The fact that it doesn't even compile makes me doubt your statement that it has been in linux-next. ... I fixed it up properly in the merge, but please try to figure out how the hell this passed through the cracks.
